id,bus,stop,line,direction,bearing,datetime,estimateArrive,expectedArrival
-1746460994,SK20AYX,490006827W,25,2,235,2021-01-05 19:16:29.532092200,1261,2021-01-05 19:37:30.000000000
2013628493,SK20BDV,490006827W,25,2,235,2021-01-05 19:16:29.532092200,903,2021-01-05 19:31:32.000000000
807813048,BF67GKO,490015473E,18,1,87,2021-01-05 19:16:59.320333100,98,2021-01-05 19:18:37.000000000
-1206467373,BF67GKP,490015473E,18,1,87,2021-01-05 19:16:59.320333100,1607,2021-01-05 19:43:46.000000000
-396259471,BF67GKZ,490015473E,18,1,87,2021-01-05 19:16:59.320333100,1702,2021-01-05 19:45:21.000000000
-290550326,BF67GNU,490015473E,18,1,87,2021-01-05 19:16:59.320333100,648,2021-01-05 19:27:47.000000000
-704872113,LJ15JZD,490015473E,18,1,87,2021-01-05 19:16:59.320333100,559,2021-01-05 19:26:18.000000000
1305151892,LJ16EWX,490015473E,18,1,87,2021-01-05 19:16:59.320333100,965,2021-01-05 19:33:04.000000000
701706233,BF67GKN,490012788W,18,2,268,2021-01-05 19:16:59.430416900,972,2021-01-05 19:33:11.000000000
-1082656147,BF67GLJ,490012788W,18,2,268,2021-01-05 19:16:59.430416900,1603,2021-01-05 19:43:42.000000000
882480257,BF67GLV,490012788W,18,2,268,2021-01-05 19:16:59.430416900,428,2021-01-05 19:24:07.000000000
882414721,BF67GMV,490012788W,18,2,268,2021-01-05 19:16:59.430416900,120,2021-01-05 19:18:59.000000000
701771769,BF67GNN,490012788W,18,2,268,2021-01-05 19:16:59.430416900,675,2021-01-05 19:28:14.000000000
734017318,LJ16EWF,490012788W,18,2,268,2021-01-05 19:16:59.430416900,1655,2021-01-05 19:44:34.000000000
-1052018538,LJ16EWV,490012788W,18,2,268,2021-01-05 19:16:59.430416900,925,2021-01-05 19:32:24.000000000
868484216,BF67GKK,490001282N,18,2,340,2020-12-30 15:39:16.685130000,1124,2020-12-30 15:58:00.000000000
1726368301,BF67GLZ,490001282N,18,2,340,2020-12-30 15:39:16.685130000,786,2020-12-30 15:52:22.000000000
-1073680046,BF67GMY,490001282N,18,2,340,2020-12-30 15:39:16.685130000,514,2020-12-30 15:47:50.000000000
466445833,BF67GNN,490001282N,18,2,340,2020-12-30 15:39:16.685130000,190,2020-12-30 15:42:26.000000000
-212717210,LJ16EWV,490001282N,18,2,340,2020-12-30 15:39:16.685130000,1743,2020-12-30 16:08:19.000000000
-1273234499,LJ66TSO,490001282N,18,2,340,2020-12-30 15:39:16.685130000,1427,2020-12-30 16:03:03.000000000
-924098381,SK20AYJ,490007341E,25,1,58,2021-01-05 19:16:29.620338400,1279,2021-01-05 19:37:48.000000000
1489712964,SK20BCX,490007341E,25,1,58,2021-01-05 19:16:29.620338400,432,2021-01-05 19:23:41.000000000
1757740010,SK20BDF,490007341E,25,1,58,2021-01-05 19:16:29.620338400,288,2021-01-05 19:21:17.000000000
1648224705,SK20AYN,490014215N,25,1,38,2021-01-05 19:16:59.320333100,358,2021-01-05 19:22:57.000000000
-582950987,SK20AZJ,490014215N,25,1,38,2021-01-05 19:16:59.320333100,595,2021-01-05 19:26:54.000000000
1298368578,SK20BCX,490014215N,25,1,38,2021-01-05 19:16:59.320333100,1150,2021-01-05 19:36:09.000000000
2104247532,SK20BDF,490014215N,25,1,38,2021-01-05 19:16:59.320333100,965,2021-01-05 19:33:04.000000000
-1835934469,BF67GKE,490014315N1,18,1,147,2021-01-05 19:15:59.684710500,653,2021-01-05 19:26:52.000000000
2049646736,BF67GKZ,490014315N1,18,1,147,2021-01-05 19:15:59.684710500,27,2021-01-05 19:16:26.000000000
-180858875,LJ16EWH,490014315N1,18,1,147,2021-01-05 19:15:59.684710500,1073,2021-01-05 19:33:52.000000000
-1966805124,LJ16EWU,490014315N1,18,1,147,2021-01-05 19:15:59.684710500,1495,2021-01-05 19:40:54.000000000
1752507250,SK20AYU,490015114E,25,2,231,2021-01-05 19:16:59.311846000,14,2021-01-05 19:17:13.000000000
-1119287442,SK20AZA,490015114E,25,2,231,2021-01-05 19:16:59.311846000,1778,2021-01-05 19:46:37.000000000
1433985722,SK20BBF,490015114E,25,2,231,2021-01-05 19:16:59.311846000,1344,2021-01-05 19:39:23.000000000
66426781,BF67GKP,490006832E,18,1,102,2021-01-05 19:16:59.524194800,1099,2021-01-05 19:35:18.000000000
1401084991,BF67GKZ,490006832E,18,1,102,2021-01-05 19:16:59.524194800,1210,2021-01-05 19:37:09.000000000
1431166596,BF67GNU,490006832E,18,1,102,2021-01-05 19:16:59.524194800,163,2021-01-05 19:19:42.000000000
1847579137,LJ15JZD,490006832E,18,1,102,2021-01-05 19:16:59.524194800,103,2021-01-05 19:18:42.000000000
-165127462,LJ16EWX,490006832E,18,1,102,2021-01-05 19:16:59.524194800,487,2021-01-05 19:25:06.000000000
-802737776,SK20AXT,490010258K,25,2,243,2021-01-05 19:16:59.368510400,529,2021-01-05 19:25:48.000000000
2103346487,SK20AYU,490010258K,25,2,243,2021-01-05 19:16:59.368510400,1789,2021-01-05 19:46:48.000000000
1879083100,SK20AYX,490010258K,25,2,243,2021-01-05 19:16:59.368510400,1153,2021-01-05 19:36:12.000000000
-1612570961,SK20BDV,490010258K,25,2,243,2021-01-05 19:16:59.368510400,822,2021-01-05 19:30:41.000000000
677691430,BF67GKN,490000122W,18,2,294,2021-01-05 19:15:59.745976900,981,2021-01-05 19:32:20.000000000
-1094707790,BF67GLJ,490000122W,18,2,294,2021-01-05 19:15:59.745976900,1610,2021-01-05 19:42:49.000000000
892238686,BF67GLV,490000122W,18,2,294,2021-01-05 19:15:59.745976900,439,2021-01-05 19:23:18.000000000
892304222,BF67GMV,490000122W,18,2,294,2021-01-05 19:15:59.745976900,171,2021-01-05 19:18:50.000000000
677625894,BF67GNN,490000122W,18,2,294,2021-01-05 19:15:59.745976900,560,2021-01-05 19:25:19.000000000
712497401,LJ16EWF,490000122W,18,2,294,2021-01-05 19:15:59.745976900,1704,2021-01-05 19:44:23.000000000
-1057188023,LJ16EWV,490000122W,18,2,294,2021-01-05 19:15:59.745976900,956,2021-01-05 19:31:55.000000000
-331183420,BF67GKO,490015502N,18,1,72,2021-01-05 19:16:29.749742000,470,2021-01-05 19:24:19.000000000
852113590,BF67GNU,490015502N,18,1,72,2021-01-05 19:16:29.749742000,1096,2021-01-05 19:34:45.000000000
160969779,LJ15JZD,490015502N,18,1,72,2021-01-05 19:16:29.749742000,840,2021-01-05 19:30:29.000000000
-1850753816,LJ16EWX,490015502N,18,1,72,2021-01-05 19:16:29.749742000,1384,2021-01-05 19:39:33.000000000
247282406,LJ66TRZ,490015502N,18,1,72,2021-01-05 19:16:29.749742000,233,2021-01-05 19:20:22.000000000
484153300,SK20AXT,490013195H,25,2,256,2021-01-05 19:16:59.868743800,1249,2021-01-05 19:37:48.000000000
-1124323816,SK20AYX,490013195H,25,2,256,2021-01-05 19:16:59.868743800,1738,2021-01-05 19:45:57.000000000
1394522347,SK20BDV,490013195H,25,2,256,2021-01-05 19:16:59.868743800,1463,2021-01-05 19:41:22.000000000
-1132384747,SK20BDX,490013195H,25,2,256,2021-01-05 19:16:59.868743800,146,2021-01-05 19:19:25.000000000
-550206012,SK20AYU,490004206J,25,2,245,2021-01-05 19:16:59.509092600,879,2021-01-05 19:31:38.000000000
-764770129,SK20AYX,490004206J,25,2,245,2021-01-05 19:16:59.509092600,212,2021-01-05 19:20:31.000000000
8283220,BF67GKE,490013613E,18,1,105,2021-01-05 11:22:25.218722900,155,2021-01-05 11:25:00.000000000
7365716,BF67GME,490013613E,18,1,105,2021-01-05 11:22:25.218722900,479,2021-01-05 11:30:24.000000000
-301426044,BF67GMU,490013613E,18,1,105,2021-01-05 11:22:25.218722900,1237,2021-01-05 11:43:02.000000000
1310794560,BF67GMY,490013613E,18,1,105,2021-01-05 11:22:25.218722900,1407,2021-01-05 11:45:52.000000000
1742203050,LJ16EWH,490013613E,18,1,105,2021-01-05 11:22:25.218722900,415,2021-01-05 11:29:20.000000000
405493715,LJ16EWU,490013613E,18,1,105,2021-01-05 11:22:25.218722900,538,2021-01-05 11:31:23.000000000
-178223387,SK20AYB,490010328E,25,1,64,2021-01-05 19:16:59.459014300,150,2021-01-05 19:19:29.000000000
226174996,SK20AYM,490010328E,25,1,64,2021-01-05 19:16:59.459014300,1203,2021-01-05 19:37:02.000000000
1522424783,SK20AYP,490010328E,25,1,64,2021-01-05 19:16:59.459014300,506,2021-01-05 19:25:25.000000000
-984169845,SK20AZD,490010328E,25,1,64,2021-01-05 19:16:59.459014300,703,2021-01-05 19:28:42.000000000
270869267,SK20AYU,490000146C,25,2,246,2021-01-05 19:16:59.476569600,1243,2021-01-05 19:37:42.000000000
494612088,SK20AYX,490000146C,25,2,246,2021-01-05 19:16:59.476569600,528,2021-01-05 19:25:47.000000000
-224806773,SK20BDV,490000146C,25,2,246,2021-01-05 19:16:59.476569600,141,2021-01-05 19:19:20.000000000
-1109192599,BF67GKE,490000122E,18,1,100,2021-01-05 19:16:59.482706400,1741,2021-01-05 19:46:00.000000000
86943648,BF67GKP,490000122E,18,1,100,2021-01-05 19:16:59.482706400,917,2021-01-05 19:32:16.000000000
1431956482,BF67GKZ,490000122E,18,1,100,2021-01-05 19:16:59.482706400,1027,2021-01-05 19:34:06.000000000
-252482841,LJ16EWX,490000122E,18,1,100,2021-01-05 19:16:59.482706400,381,2021-01-05 19:23:20.000000000
-1460992173,SK20AYA,490012131E,25,1,70,2020-12-30 15:39:43.901806000,895,2020-12-30 15:54:38.000000000
-1461057709,SK20AZA,490012131E,25,1,70,2020-12-30 15:39:43.901806000,1776,2020-12-30 16:09:19.000000000
1916609392,SK20BBU,490012131E,25,1,70,2020-12-30 15:39:43.901806000,1315,2020-12-30 16:01:38.000000000
794997789,BF67GKE,490014975E,18,1,125,2021-01-05 19:16:59.931243300,746,2021-01-05 19:29:25.000000000
-942126986,BF67GKZ,490014975E,18,1,125,2021-01-05 19:16:59.931243300,108,2021-01-05 19:18:47.000000000
1221277923,LJ16EWH,490014975E,18,1,125,2021-01-05 19:16:59.931243300,1169,2021-01-05 19:36:28.000000000
926386074,LJ16EWU,490014975E,18,1,125,2021-01-05 19:16:59.931243300,1589,2021-01-05 19:43:28.000000000
-770665912,BF67GKG,490009981N,18,2,332,2021-01-05 19:16:30.057828000,609,2021-01-05 19:26:39.000000000
-1936474519,BF67GKJ,490009981N,18,2,332,2021-01-05 19:16:30.057828000,316,2021-01-05 19:21:46.000000000
125751429,BF67GLV,490009981N,18,2,332,2021-01-05 19:16:30.057828000,1334,2021-01-05 19:38:44.000000000
