line,destination,stop,bus,datetime,estimateArrive
132,MONCLOA,1688,4829,2021-03-17 16:45:08.991895,600
82,MONCLOA,1688,4705,2021-03-17 16:45:08.991895,232
132,MONCLOA,3292,4829,2021-03-17 16:45:08.993500,392
132,MONCLOA,3292,4830,2021-03-17 16:45:08.993500,1205
132,HOSPITAL LA PAZ,1373,4826,2021-03-17 16:45:08.993676,1064
132,HOSPITAL LA PAZ,1373,4703,2021-03-17 16:45:08.993676,500
133,MIRASIERRA,1618,4695,2021-03-17 16:45:08.994564,352
133,MIRASIERRA,1618,4687,2021-03-17 16:45:08.994564,340
82,PITIS,3391,4733,2021-03-17 16:45:08.994791,262
82,PITIS,3391,4706,2021-03-17 16:45:08.994791,875
133,CALLAO,4741,4690,2021-03-17 16:45:08.994807,350
132,MONCLOA,4643,4831,2021-03-17 16:45:08.995398,1069
132,MONCLOA,4643,4830,2021-03-17 16:45:08.995398,593
133,CALLAO,1333,4702,2021-03-17 16:45:08.995538,232
133,CALLAO,1333,4835,2021-03-17 16:45:08.995538,189
1,CRISTO REY,5135,116,2021-03-17 16:45:08.998869,142
1,CRISTO REY,5135,8294,2021-03-17 16:45:08.998869,907
44,MARQUES DE VIANA,1668,8297,2021-03-17 16:45:56.508334,719
44,MARQUES DE VIANA,1668,5657,2021-03-17 16:45:56.508334,1250
133,MIRASIERRA,1359,4695,2021-03-17 16:45:56.508518,281
133,MIRASIERRA,1359,4687,2021-03-17 16:45:56.508518,296
133,CALLAO,1357,4699,2021-03-17 16:45:56.508907,251
133,CALLAO,1357,4704,2021-03-17 16:45:56.508907,64
44,MARQUES DE VIANA,2400,5661,2021-03-17 16:45:56.516583,82
44,MARQUES DE VIANA,2400,5656,2021-03-17 16:45:56.516583,189
132,MONCLOA,3284,4829,2021-03-17 16:45:56.541810,186
132,MONCLOA,3284,4830,2021-03-17 16:45:56.541810,1071
132,HOSPITAL LA PAZ,1329,4827,2021-03-17 16:45:56.542779,542
82,PITIS,1329,4721,2021-03-17 16:45:56.542779,243
82,PITIS,1329,4722,2021-03-17 16:45:56.542779,723
132,HOSPITAL LA PAZ,1329,4832,2021-03-17 16:45:56.542779,267
1,PROSPERIDAD,423,117,2021-03-17 16:45:56.544753,560
1,PROSPERIDAD,423,121,2021-03-17 16:45:56.544753,1338
1,PROSPERIDAD,717,120,2021-03-17 16:45:56.548972,6
1,PROSPERIDAD,717,122,2021-03-17 16:45:56.548972,114
132,HOSPITAL LA PAZ,1651,4826,2021-03-17 16:45:56.549992,77
132,HOSPITAL LA PAZ,1651,8329,2021-03-17 16:45:56.549992,498
133,MIRASIERRA,1334,4698,2021-03-17 16:45:56.556269,223
133,MIRASIERRA,1334,4693,2021-03-17 16:45:56.556269,635
1,CRISTO REY,9,8294,2021-03-17 16:45:56.556373,1146
1,CRISTO REY,9,116,2021-03-17 16:45:56.556373,381
133,MIRASIERRA,1616,4687,2021-03-17 16:45:56.556413,385
133,MIRASIERRA,1616,4695,2021-03-17 16:45:56.556413,366
82,PITIS,1726,4710,2021-03-17 16:45:56.559221,389
82,PITIS,1726,4713,2021-03-17 16:45:56.559221,21
133,MIRASIERRA,1349,4689,2021-03-17 16:45:56.561667,137
133,MIRASIERRA,1349,4698,2021-03-17 16:45:56.561667,685
133,MIRASIERRA,3294,4695,2021-03-17 16:45:56.562712,762
133,MIRASIERRA,3294,4687,2021-03-17 16:45:56.562712,802
1,PROSPERIDAD,425,117,2021-03-17 16:45:56.563771,778
1,PROSPERIDAD,425,115,2021-03-17 16:45:56.563771,142
44,CALLAO,2393,5659,2021-03-17 16:45:56.563771,168
44,CALLAO,2393,5655,2021-03-17 16:45:56.563771,520
132,MONCLOA,1675,4830,2021-03-17 16:45:56.563998,953
132,MONCLOA,1675,4829,2021-03-17 16:45:56.563998,86
132,HOSPITAL LA PAZ,1645,4824,2021-03-17 16:45:56.564156,790
132,HOSPITAL LA PAZ,1645,8329,2021-03-17 16:45:56.564156,313
133,CALLAO,1348,4699,2021-03-17 16:45:56.565933,591
133,CALLAO,1348,4704,2021-03-17 16:45:56.565933,402
132,HOSPITAL LA PAZ,1366,4826,2021-03-17 16:45:56.566032,781
132,HOSPITAL LA PAZ,1366,4703,2021-03-17 16:45:56.566032,226
44,MARQUES DE VIANA,2396,5661,2021-03-17 16:45:56.566360,1
44,MARQUES DE VIANA,2396,5656,2021-03-17 16:45:56.566360,109
82,PITIS,4282,4713,2021-03-17 16:45:56.566700,615
82,PITIS,4282,4718,2021-03-17 16:45:56.566700,60
82,MONCLOA,1698,4711,2021-03-17 16:45:56.567438,944
82,MONCLOA,1698,4709,2021-03-17 16:45:56.567438,227
44,MARQUES DE VIANA,1670,8297,2021-03-17 16:45:56.568192,747
44,MARQUES DE VIANA,1670,5656,2021-03-17 16:45:56.568192,19
1,CRISTO REY,722,122,2021-03-17 16:45:56.568332,1018
1,CRISTO REY,722,124,2021-03-17 16:45:56.568332,140
132,HOSPITAL LA PAZ,1368,4703,2021-03-17 16:45:56.568439,327
132,HOSPITAL LA PAZ,1368,4826,2021-03-17 16:45:56.568439,863
44,CALLAO,3895,5661,2021-03-17 16:45:56.568663,543
44,CALLAO,3895,5660,2021-03-17 16:45:56.568663,3
82,PITIS,1693,4706,2021-03-17 16:45:56.568767,452
82,PITIS,1693,4721,2021-03-17 16:45:56.568767,848
44,CALLAO,3682,5661,2021-03-17 16:45:56.568850,571
44,CALLAO,3682,5660,2021-03-17 16:45:56.568850,31
82,PITIS,1689,4706,2021-03-17 16:45:56.569120,351
132,HOSPITAL LA PAZ,1689,4832,2021-03-17 16:45:56.569120,885
82,PITIS,1689,4721,2021-03-17 16:45:56.569120,773
132,HOSPITAL LA PAZ,1689,4719,2021-03-17 16:45:56.569120,418
133,CALLAO,23,4835,2021-03-17 16:45:56.569838,51
133,CALLAO,23,4702,2021-03-17 16:45:56.569838,114
1,PROSPERIDAD,731,115,2021-03-17 16:45:56.570633,265
1,PROSPERIDAD,731,117,2021-03-17 16:45:56.570633,901
82,PITIS,1635,4710,2021-03-17 16:45:56.570799,445
82,PITIS,1635,4713,2021-03-17 16:45:56.570799,77
132,MONCLOA,1367,8312,2021-03-17 16:45:56.570865,676
132,MONCLOA,1367,4831,2021-03-17 16:45:56.570865,399
82,MONCLOA,1710,4717,2021-03-17 16:45:56.571765,931
82,MONCLOA,1710,4711,2021-03-17 16:45:56.571765,498
1,CRISTO REY,5137,116,2021-03-17 16:45:56.572226,209
1,CRISTO REY,5137,8294,2021-03-17 16:45:56.572226,970
1,CRISTO REY,69,8294,2021-03-17 16:45:56.572517,787
1,CRISTO REY,69,116,2021-03-17 16:45:56.572517,26
1,PROSPERIDAD,169,121,2021-03-17 16:45:56.572582,672
1,PROSPERIDAD,169,119,2021-03-17 16:45:56.572582,1399
1,PROSPERIDAD,162,117,2021-03-17 16:45:56.572666,426
1,PROSPERIDAD,162,121,2021-03-17 16:45:56.572666,1218
133,CALLAO,1335,4702,2021-03-17 16:45:56.572764,154
133,CALLAO,1335,4835,2021-03-17 16:45:56.572764,94
82,MONCLOA,1723,4717,2021-03-17 16:45:56.573492,511
82,MONCLOA,1723,4711,2021-03-17 16:45:56.573492,94
82,MONCLOA,1729,4717,2021-03-17 16:45:56.574018,386
82,MONCLOA,1706,4711,2021-03-17 16:45:56.574051,654
1,PROSPERIDAD,173,119,2021-03-17 16:45:56.574245,1076
133,CALLAO,173,4685,2021-03-17 16:45:56.574245,117
44,CALLAO,173,5659,2021-03-17 16:45:56.574245,877
133,CALLAO,173,4835,2021-03-17 16:45:56.574245,669
1,PROSPERIDAD,173,121,2021-03-17 16:45:56.574245,349
44,CALLAO,173,8299,2021-03-17 16:45:56.574245,294
1,PROSPERIDAD,723,121,2021-03-17 16:45:56.574912,788
133,CALLAO,740,4835,2021-03-17 16:45:56.574927,301
133,CALLAO,740,4702,2021-03-17 16:45:56.574927,351
1,PROSPERIDAD,735,119,2021-03-17 16:45:56.575064,949
133,CALLAO,735,4702,2021-03-17 16:45:56.575064,539
133,CALLAO,735,4835,2021-03-17 16:45:56.575064,497
1,PROSPERIDAD,735,121,2021-03-17 16:45:56.575064,221
44,CALLAO,735,8299,2021-03-17 16:45:56.575064,144
44,CALLAO,735,5659,2021-03-17 16:45:56.575064,700
44,MARQUES DE VIANA,1676,5661,2021-03-17 16:45:56.575132,243
44,MARQUES DE VIANA,1676,5656,2021-03-17 16:45:56.575132,338
44,CALLAO,2397,5660,2021-03-17 16:45:56.981839,474
44,CALLAO,2397,5661,2021-03-17 16:45:56.981839,1014
82,MONCLOA,1715,4717,2021-03-17 16:45:56.983927,727
82,MONCLOA,1715,4711,2021-03-17 16:45:56.983927,293
133,CALLAO,5652,4699,2021-03-17 16:45:56.992970,397
133,CALLAO,5652,4704,2021-03-17 16:45:56.992970,239
82,MONCLOA,5716,4711,2021-03-17 16:45:57.003733,595
82,MONCLOA,5716,4717,2021-03-17 16:45:57.003733,994
82,MONCLOA,5370,4711,2021-03-17 16:45:57.005105,987
82,MONCLOA,5370,4709,2021-03-17 16:45:57.005105,272
133,CALLAO,1749,4692,2021-03-17 16:45:57.017644,232
133,CALLAO,1749,5475,2021-03-17 16:45:57.017644,592
132,HOSPITAL LA PAZ,1647,4824,2021-03-17 16:45:57.080646,821
132,HOSPITAL LA PAZ,1647,8329,2021-03-17 16:45:57.080646,386
82,MONCLOA,1713,4717,2021-03-17 16:45:57.222961,754
82,MONCLOA,1713,4711,2021-03-17 16:45:57.222961,343
44,CALLAO,5098,5655,2021-03-17 16:45:57.223801,222
44,CALLAO,5098,5660,2021-03-17 16:45:57.223801,758
1,CRISTO REY,452,8294,2021-03-17 16:45:57.231316,570
1,CRISTO REY,452,124,2021-03-17 16:45:57.231316,1128
1,PROSPERIDAD,745,120,2021-03-17 16:45:57.262633,194
1,PROSPERIDAD,745,122,2021-03-17 16:45:57.262633,323
132,HOSPITAL LA PAZ,1370,4703,2021-03-17 16:45:57.277494,400
132,HOSPITAL LA PAZ,1370,4826,2021-03-17 16:45:57.277494,927
133,CALLAO,3228,4692,2021-03-17 16:45:57.283113,466
133,CALLAO,3228,4690,2021-03-17 16:45:57.283113,118
133,MIRASIERRA,1332,4693,2021-03-17 16:45:57.287864,633
133,MIRASIERRA,1332,4698,2021-03-17 16:45:57.287864,189
132,MONCLOA,1578,4829,2021-03-17 16:45:57.287963,23
132,MONCLOA,1578,4830,2021-03-17 16:45:57.287963,857
82,PITIS,5729,4713,2021-03-17 16:45:57.288081,165
82,PITIS,5729,4710,2021-03-17 16:45:57.288081,525
132,HOSPITAL LA PAZ,3283,4825,2021-03-17 16:45:57.288768,468
132,HOSPITAL LA PAZ,3283,4824,2021-03-17 16:45:57.288768,333
133,MIRASIERRA,172,4693,2021-03-17 16:45:57.290461,84
1,CRISTO REY,172,118,2021-03-17 16:45:57.290461,87
44,MARQUES DE VIANA,172,5657,2021-03-17 16:45:57.290461,201
44,MARQUES DE VIANA,172,5653,2021-03-17 16:45:57.290461,657
1,CRISTO REY,172,116,2021-03-17 16:45:57.290461,884
133,MIRASIERRA,172,4701,2021-03-17 16:45:57.290461,411
1,PROSPERIDAD,721,117,2021-03-17 16:45:57.291183,1495
1,PROSPERIDAD,721,115,2021-03-17 16:45:57.291183,858
1,CRISTO REY,273,120,2021-03-17 16:45:57.291845,1442
1,CRISTO REY,273,122,2021-03-17 16:45:57.291845,662
82,PITIS,1724,4710,2021-03-17 16:45:57.292627,337
1,PROSPERIDAD,3687,119,2021-03-17 16:45:57.293191,796
44,CALLAO,3687,5659,2021-03-17 16:45:57.293191,572
1,PROSPERIDAD,3687,121,2021-03-17 16:45:57.293191,68
133,MIRASIERRA,5793,4698,2021-03-17 16:45:57.293730,520
82,MONCLOA,1719,4711,2021-03-17 16:45:57.294395,193
82,MONCLOA,1719,4717,2021-03-17 16:45:57.294395,640
82,MONCLOA,1685,4722,2021-03-17 16:45:57.294462,57
132,MONCLOA,1685,4829,2021-03-17 16:45:57.294462,626
132,MONCLOA,1685,8313,2021-03-17 16:45:57.294462,86
82,MONCLOA,1685,4705,2021-03-17 16:45:57.294462,283
44,CALLAO,5139,5659,2021-03-17 16:45:57.294656,1167
44,CALLAO,5139,8299,2021-03-17 16:45:57.294656,582
133,CALLAO,5139,4684,2021-03-17 16:45:57.294656,2
1,CRISTO REY,716,122,2021-03-17 16:45:57.294939,714
1,CRISTO REY,716,120,2021-03-17 16:45:57.294939,1501
133,CALLAO,1342,4704,2021-03-17 16:45:57.295136,584
133,CALLAO,1342,4702,2021-03-17 16:45:57.295136,1
82,MONCLOA,1630,4717,2021-03-17 16:45:57.295428,258
82,MONCLOA,1630,4718,2021-03-17 16:45:57.295428,690
133,MIRASIERRA,1347,4698,2021-03-17 16:45:57.296196,590
133,MIRASIERRA,1347,4689,2021-03-17 16:45:57.296196,76
1,PROSPERIDAD,726,115,2021-03-17 16:45:57.296540,624
1,PROSPERIDAD,726,117,2021-03-17 16:45:57.296540,1241
132,MONCLOA,3047,4737,2021-03-17 16:45:57.297127,250
82,MONCLOA,3047,4705,2021-03-17 16:45:57.297127,671
82,MONCLOA,3047,4722,2021-03-17 16:45:57.297127,455
133,MIRASIERRA,3296,4724,2021-03-17 16:45:57.297750,54
1,CRISTO REY,161,8294,2021-03-17 16:45:57.298537,688
1,CRISTO REY,161,124,2021-03-17 16:45:57.298537,1186
133,MIRASIERRA,5573,4684,2021-03-17 16:45:57.298613,181
133,MIRASIERRA,5573,4683,2021-03-17 16:45:57.298613,542
132,HOSPITAL LA PAZ,3273,4832,2021-03-17 16:45:57.298794,1017
132,HOSPITAL LA PAZ,3273,4719,2021-03-17 16:45:57.298794,498
82,PITIS,1722,4710,2021-03-17 16:45:57.299118,313
82,PITIS,1722,4733,2021-03-17 16:45:57.299118,749
133,MIRASIERRA,1352,4689,2021-03-17 16:45:57.299371,234
133,MIRASIERRA,1352,4698,2021-03-17 16:45:57.299371,738
1,CRISTO REY,728,124,2021-03-17 16:45:57.299692,491
1,CRISTO REY,728,122,2021-03-17 16:45:57.299692,1334
82,PITIS,1699,4721,2021-03-17 16:45:57.299856,969
82,PITIS,1699,4706,2021-03-17 16:45:57.299856,570
1,CRISTO REY,4094,8294,2021-03-17 16:45:57.299858,1046
1,CRISTO REY,4094,116,2021-03-17 16:45:57.299858,281
132,HOSPITAL LA PAZ,3290,4703,2021-03-17 16:45:57.299870,622
132,HOSPITAL LA PAZ,3290,4826,2021-03-17 16:45:57.299870,1128
132,MONCLOA,1644,4831,2021-03-17 16:45:57.300115,1245
132,MONCLOA,1644,4830,2021-03-17 16:45:57.300115,737
133,MIRASIERRA,1358,4695,2021-03-17 16:45:57.300810,205
133,MIRASIERRA,1358,4687,2021-03-17 16:45:57.300810,216
44,MARQUES DE VIANA,2398,5656,2021-03-17 16:45:57.301301,148
44,MARQUES DE VIANA,2398,5661,2021-03-17 16:45:57.301301,40
44,MARQUES DE VIANA,2392,8297,2021-03-17 16:45:57.805107,419
44,MARQUES DE VIANA,2392,5657,2021-03-17 16:45:57.805107,961
44,CALLAO,1671,5655,2021-03-17 16:45:57.807474,48
44,CALLAO,1671,5660,2021-03-17 16:45:57.807474,584
132,MONCLOA,1515,4831,2021-03-17 16:45:57.808344,768
132,MONCLOA,1515,4830,2021-03-17 16:45:57.808344,239
1,CRISTO REY,449,8294,2021-03-17 16:45:57.808486,370
1,CRISTO REY,449,124,2021-03-17 16:45:57.808486,937
133,CALLAO,1355,4699,2021-03-17 16:45:57.830343,344
132,HOSPITAL LA PAZ,1655,8329,2021-03-17 16:45:57.830343,641
132,HOSPITAL LA PAZ,1655,4826,2021-03-17 16:45:57.830343,209
133,CALLAO,1355,4704,2021-03-17 16:45:57.830343,181
132,HOSPITAL LA PAZ,1674,8329,2021-03-17 16:45:58.007195,21
132,HOSPITAL LA PAZ,1674,4824,2021-03-17 16:45:58.007195,440
133,MIRASIERRA,1343,4693,2021-03-17 16:45:58.040886,900
133,MIRASIERRA,1343,4698,2021-03-17 16:45:58.040886,508
82,MONCLOA,1727,4711,2021-03-17 16:45:58.052155,14
82,MONCLOA,1727,4717,2021-03-17 16:45:58.052155,435
133,MIRASIERRA,736,4693,2021-03-17 16:45:58.064794,284
44,MARQUES DE VIANA,736,5657,2021-03-17 16:45:58.064794,348
133,MIRASIERRA,736,4701,2021-03-17 16:45:58.064794,540
44,MARQUES DE VIANA,736,5653,2021-03-17 16:45:58.064794,819
1,CRISTO REY,736,116,2021-03-17 16:45:58.064794,1009
1,CRISTO REY,736,118,2021-03-17 16:45:58.064794,212
82,MONCLOA,1690,4709,2021-03-17 16:45:58.104684,461
82,MONCLOA,1690,4705,2021-03-17 16:45:58.104684,129
132,MONCLOA,1690,4829,2021-03-17 16:45:58.104684,504
44,CALLAO,4022,5659,2021-03-17 16:45:58.266097,519
132,MONCLOA,4022,8313,2021-03-17 16:45:58.266097,393
132,MONCLOA,4022,4737,2021-03-17 16:45:58.266097,151
82,MONCLOA,4022,4722,2021-03-17 16:45:58.266097,383
44,CALLAO,4022,5655,2021-03-17 16:45:58.266097,887
1,PROSPERIDAD,4022,119,2021-03-17 16:45:58.266097,725
82,MONCLOA,4022,4705,2021-03-17 16:45:58.266097,597
132,MONCLOA,1604,8310,2021-03-17 16:45:58.334433,662
132,MONCLOA,1604,8312,2021-03-17 16:45:58.334433,250
44,MARQUES DE VIANA,283,5657,2021-03-17 16:45:58.345646,102
1,CRISTO REY,283,116,2021-03-17 16:45:58.345646,774
133,MIRASIERRA,283,4684,2021-03-17 16:45:58.345646,607
44,MARQUES DE VIANA,283,5653,2021-03-17 16:45:58.345646,558
133,MIRASIERRA,283,4701,2021-03-17 16:45:58.345646,285
44,CALLAO,1677,5661,2021-03-17 16:45:58.369480,829
44,CALLAO,1677,5660,2021-03-17 16:45:58.369480,285
82,PITIS,1684,4721,2021-03-17 16:45:58.414695,624
132,HOSPITAL LA PAZ,1684,4719,2021-03-17 16:45:58.414695,246
82,PITIS,1684,4706,2021-03-17 16:45:58.414695,246
132,HOSPITAL LA PAZ,1684,4832,2021-03-17 16:45:58.414695,746
132,MONCLOA,1371,4831,2021-03-17 16:45:58.589482,228
132,MONCLOA,1371,8312,2021-03-17 16:45:58.589482,500
82,PITIS,743,4721,2021-03-17 16:45:58.593248,448
132,HOSPITAL LA PAZ,743,4832,2021-03-17 16:45:58.593248,549
82,PITIS,743,4706,2021-03-17 16:45:58.593248,70
1,CRISTO REY,743,116,2021-03-17 16:45:58.593248,1551
44,MARQUES DE VIANA,743,5657,2021-03-17 16:45:58.593248,737
1,CRISTO REY,743,118,2021-03-17 16:45:58.593248,753
44,MARQUES DE VIANA,743,8297,2021-03-17 16:45:58.593248,197
132,HOSPITAL LA PAZ,743,4719,2021-03-17 16:45:58.593248,78
132,MONCLOA,1380,4831,2021-03-17 16:45:58.603964,177
132,MONCLOA,1380,8312,2021-03-17 16:45:58.603964,448
132,MONCLOA,1509,4830,2021-03-17 16:45:58.605084,91
132,MONCLOA,1509,4831,2021-03-17 16:45:58.605084,635
132,MONCLOA,1511,4830,2021-03-17 16:45:58.651831,133
132,MONCLOA,1511,4831,2021-03-17 16:45:58.651831,671
132,MONCLOA,1656,4830,2021-03-17 16:45:58.760330,412
132,MONCLOA,1656,4831,2021-03-17 16:45:58.760330,952
132,HOSPITAL LA PAZ,3285,4825,2021-03-17 16:45:58.857427,495
132,HOSPITAL LA PAZ,3285,4824,2021-03-17 16:45:58.857427,366
133,CALLAO,1615,4690,2021-03-17 16:45:58.878931,353
133,CALLAO,1615,4699,2021-03-17 16:45:58.878931,29
132,MONCLOA,3274,4829,2021-03-17 16:45:58.893526,373
132,MONCLOA,3274,4830,2021-03-17 16:45:58.893526,1178
82,PITIS,3756,4710,2021-03-17 16:45:58.896700,46
82,PITIS,3756,4733,2021-03-17 16:45:58.896700,510
132,HOSPITAL LA PAZ,1649,8329,2021-03-17 16:45:58.904039,408
132,MONCLOA,3287,4831,2021-03-17 16:45:59.117906,540
132,HOSPITAL LA PAZ,1653,4826,2021-03-17 16:45:59.124607,144
132,HOSPITAL LA PAZ,1653,8329,2021-03-17 16:45:59.124607,575
133,MIRASIERRA,5382,4687,2021-03-17 16:45:59.156960,618
133,MIRASIERRA,5382,4695,2021-03-17 16:45:59.156960,588
132,MONCLOA,1646,4830,2021-03-17 16:45:59.393212,680
132,MONCLOA,1646,4831,2021-03-17 16:45:59.393212,1199
1,CRISTO REY,732,8294,2021-03-17 16:45:59.395671,213
1,CRISTO REY,732,124,2021-03-17 16:45:59.395671,761
132,HOSPITAL LA PAZ,1510,4703,2021-03-17 16:45:59.448677,3
132,HOSPITAL LA PAZ,1510,4826,2021-03-17 16:45:59.448677,576
82,PITIS,1720,4733,2021-03-17 16:45:59.601382,674
82,PITIS,1720,4710,2021-03-17 16:45:59.601382,226
132,HOSPITAL LA PAZ,1516,8329,2021-03-17 16:45:59.638891,874
132,HOSPITAL LA PAZ,1516,4826,2021-03-17 16:45:59.638891,425
44,CALLAO,2401,5661,2021-03-17 16:45:59.650209,920
44,CALLAO,2401,5660,2021-03-17 16:45:59.650209,376
44,MARQUES DE VIANA,803,5657,2021-03-17 16:45:59.690257,798
44,MARQUES DE VIANA,803,8297,2021-03-17 16:45:59.690257,256
44,MARQUES DE VIANA,2390,8297,2021-03-17 16:45:59.698255,328
44,MARQUES DE VIANA,2390,5657,2021-03-17 16:45:59.698255,851
132,MONCLOA,93,8312,2021-03-17 16:45:59.704549,634
132,MONCLOA,93,4831,2021-03-17 16:45:59.704549,350
132,MONCLOA,1365,8312,2021-03-17 16:45:59.750628,724
132,MONCLOA,1365,4831,2021-03-17 16:45:59.750628,447
133,MIRASIERRA,1336,4693,2021-03-17 16:45:59.755755,663
133,MIRASIERRA,1336,4698,2021-03-17 16:45:59.755755,246
132,HOSPITAL LA PAZ,1577,4824,2021-03-17 16:45:59.759817,557
132,HOSPITAL LA PAZ,1577,8329,2021-03-17 16:45:59.759817,155
133,MIRASIERRA,1356,4695,2021-03-17 16:45:59.763840,86
133,MIRASIERRA,1356,4687,2021-03-17 16:45:59.763840,91
44,MARQUES DE VIANA,1666,5657,2021-03-17 16:45:59.772677,1227
44,MARQUES DE VIANA,1666,8297,2021-03-17 16:45:59.772677,659
44,CALLAO,4514,5659,2021-03-17 16:45:59.773025,387
82,MONCLOA,4514,4705,2021-03-17 16:45:59.773025,500
132,MONCLOA,4514,8313,2021-03-17 16:45:59.773025,310
82,MONCLOA,4514,4722,2021-03-17 16:45:59.773025,266
1,PROSPERIDAD,4514,118,2021-03-17 16:45:59.773025,1319
132,MONCLOA,4514,4737,2021-03-17 16:45:59.773025,69
44,CALLAO,4514,5655,2021-03-17 16:45:59.773025,762
1,PROSPERIDAD,164,117,2021-03-17 16:45:59.773136,220
1,PROSPERIDAD,164,121,2021-03-17 16:45:59.773136,985
44,MARQUES DE VIANA,5591,5657,2021-03-17 16:45:59.773690,1151
44,MARQUES DE VIANA,5591,8297,2021-03-17 16:45:59.773690,675
82,PITIS,1711,4706,2021-03-17 16:45:59.907641,966
82,PITIS,1711,4733,2021-03-17 16:45:59.907641,336
132,HOSPITAL LA PAZ,3277,4825,2021-03-17 16:45:59.945526,120
1,CRISTO REY,2307,122,2021-03-17 16:45:59.995166,1130
1,CRISTO REY,2307,124,2021-03-17 16:45:59.995166,252
82,PITIS,1703,4706,2021-03-17 16:45:59.995238,665
82,PITIS,1703,4733,2021-03-17 16:45:59.995238,71
44,CALLAO,2403,5661,2021-03-17 16:46:00.020018,671
44,CALLAO,2403,5660,2021-03-17 16:46:00.020018,131
132,MONCLOA,1654,4830,2021-03-17 16:46:00.048952,474
132,MONCLOA,1654,4831,2021-03-17 16:46:00.048952,1009
1,PROSPERIDAD,171,121,2021-03-17 16:46:00.126780,601
1,PROSPERIDAD,171,119,2021-03-17 16:46:00.126780,1311
44,MARQUES DE VIANA,5572,8299,2021-03-17 16:46:00.144973,719
44,MARQUES DE VIANA,5572,5653,2021-03-17 16:46:00.144973,180
1,PROSPERIDAD,5138,117,2021-03-17 16:46:00.150676,138
1,PROSPERIDAD,5138,121,2021-03-17 16:46:00.150676,929
132,MONCLOA,3280,4829,2021-03-17 16:46:00.150855,259
132,MONCLOA,3280,4830,2021-03-17 16:46:00.150855,1109
132,MONCLOA,1650,4831,2021-03-17 16:46:00.151485,1121
132,MONCLOA,1650,4830,2021-03-17 16:46:00.151485,607
133,CALLAO,1612,4692,2021-03-17 16:46:00.156140,559
133,CALLAO,1612,4690,2021-03-17 16:46:00.156140,210
133,CALLAO,4968,5475,2021-03-17 16:46:00.156193,539
133,CALLAO,4968,4692,2021-03-17 16:46:00.156193,180
133,MIRASIERRA,3571,4724,2021-03-17 16:46:00.166761,6
133,MIRASIERRA,3571,4695,2021-03-17 16:46:00.166761,808
133,CALLAO,1361,4690,2021-03-17 16:46:00.170156,531
133,CALLAO,1361,4699,2021-03-17 16:46:00.170156,178
1,CRISTO REY,733,8294,2021-03-17 16:46:00.173848,325
1,CRISTO REY,733,124,2021-03-17 16:46:00.173848,908
132,HOSPITAL LA PAZ,3281,4825,2021-03-17 16:46:00.178329,371
132,HOSPITAL LA PAZ,3281,4824,2021-03-17 16:46:00.178329,212
132,HOSPITAL LA PAZ,1512,8329,2021-03-17 16:46:00.179798,974
132,HOSPITAL LA PAZ,1512,4826,2021-03-17 16:46:00.179798,520
82,MONCLOA,5309,4709,2021-03-17 16:46:00.181860,58
82,MONCLOA,5309,4711,2021-03-17 16:46:00.181860,731
132,MONCLOA,1648,4830,2021-03-17 16:46:00.186351,644
132,MONCLOA,1648,4831,2021-03-17 16:46:00.186351,1141
82,MONCLOA,1700,4709,2021-03-17 16:46:00.187083,119
82,MONCLOA,1700,4711,2021-03-17 16:46:00.187083,829
82,PITIS,1629,4710,2021-03-17 16:46:00.187812,559
82,PITIS,1629,4713,2021-03-17 16:46:00.187812,199
82,PITIS,1716,4733,2021-03-17 16:46:00.188764,527
82,PITIS,1716,4710,2021-03-17 16:46:00.188764,91
44,CALLAO,2389,5655,2021-03-17 16:46:00.189537,648
44,CALLAO,2389,5659,2021-03-17 16:46:00.189537,273
132,MONCLOA,3291,8312,2021-03-17 16:46:00.189841,281
132,MONCLOA,3291,4831,2021-03-17 16:46:00.189841,3
133,MIRASIERRA,1636,4695,2021-03-17 16:46:00.189912,547
133,MIRASIERRA,1636,4687,2021-03-17 16:46:00.189912,575
1,PROSPERIDAD,729,115,2021-03-17 16:46:00.190534,406
1,PROSPERIDAD,729,117,2021-03-17 16:46:00.190534,1028
82,PITIS,1633,4713,2021-03-17 16:46:00.191115,39
82,PITIS,1633,4710,2021-03-17 16:46:00.191115,408
82,PITIS,1701,4733,2021-03-17 16:46:00.192299,28
82,PITIS,1701,4706,2021-03-17 16:46:00.192299,622
1,PROSPERIDAD,424,115,2021-03-17 16:46:00.192734,13
1,PROSPERIDAD,424,117,2021-03-17 16:46:00.192734,673
132,HOSPITAL LA PAZ,1514,4826,2021-03-17 16:46:00.222471,461
132,HOSPITAL LA PAZ,1514,8329,2021-03-17 16:46:00.222471,878
82,PITIS,1686,4706,2021-03-17 16:46:00.282539,273
132,HOSPITAL LA PAZ,1686,4719,2021-03-17 16:46:00.282539,317
82,PITIS,1686,4721,2021-03-17 16:46:00.282539,672
132,HOSPITAL LA PAZ,1686,4832,2021-03-17 16:46:00.282539,754
132,HOSPITAL LA PAZ,1657,8329,2021-03-17 16:46:00.312936,719
132,HOSPITAL LA PAZ,1657,4826,2021-03-17 16:46:00.312936,302
82,MONCLOA,1738,4717,2021-03-17 16:46:00.361230,303
82,MONCLOA,1738,4718,2021-03-17 16:46:00.361230,733
132,MONCLOA,1652,4831,2021-03-17 16:46:02.080048,1023
